game_year,game_date,game_pk,at_bat_number,pitch_number,batter,player_name,p_throws,stand,pitch_type,pitch_name,zone,plate_x,plate_z,sz_top,sz_bot,hc_x,hc_y,type,events,description,des,bb_type,launch_speed,launch_angle,launch_speed_angle,hit_distance_sc,home_team,away_team,inning,inning_topbot,game_type,bat_score,post_bat_score,balls,strikes,Season,wBB,wHBP,w1B,w2B,w3B,wHR,loc_x,loc_y,hit_direction,ooz,sort_rank,pitch_uid
2025,2025-04-08,778406,50,6,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,4.0,-0.28,2.51,3.38,1.68,166.4,186.14,X,field_out,hit_into_play,Trea Turner pops out to first baseman Matt Olson in foul territory.,popup,77.8,72.0,3.0,104.0,ATL,PHI,6,Top,R,5,5,3,2,2025,0.691,0.722,0.882,1.252,1.584,2.037,102.27259758000002,30.272489230000062,Oppo,False,2,778406-50-6
2025,2025-04-08,778406,78,5,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,5.0,0.26,2.6,3.38,1.68,136.96,83.18,X,field_out,hit_into_play,Trea Turner flies out to center fielder Michael Harris II.,fly_ball,87.4,38.0,3.0,290.0,ATL,PHI,9,Top,R,5,5,1,2,2025,0.691,0.722,0.882,1.252,1.584,2.037,28.800043340000016,287.22677539000006,Straightaway,False,1,778406-78-5
2025,2025-04-06,778434,74,3,607208,"Turner, Trea",R,R,ST,Sweeper,5.0,-0.04,2.37,3.38,1.69,51.45,99.15,X,field_out,hit_into_play,Trea Turner lines out sharply to left fielder Michael Conforto.,line_drive,106.3,16.0,5.0,307.0,PHI,LAD,8,Bot,R,8,8,1,1,2025,0.691,0.722,0.882,1.252,1.584,2.037,-184.60478387,247.37090952000003,Pull,False,0,778434-74-3
2025,2025-04-06,778434,55,1,607208,"Turner, Trea",R,R,FS,Split-Finger,14.0,0.33,1.47,3.38,1.69,123.72,147.17,X,field_out,hit_into_play,"Trea Turner grounds out, second baseman Tommy Edman to first baseman Enrique Hernández.",ground_ball,87.3,-29.0,2.0,3.0,PHI,LAD,6,Bot,R,6,6,0,0,2025,0.691,0.722,0.882,1.252,1.584,2.037,-4.242640700000007,127.52878810000007,Straightaway,True,1,778434-55-1
2025,2025-04-05,778448,24,3,607208,"Turner, Trea",R,R,FS,Split-Finger,8.0,-0.22,2.06,3.37,1.66,72.46,84.29,X,field_out,hit_into_play,Trea Turner flies out to left fielder Michael Conforto.,fly_ball,91.6,36.0,3.0,313.0,PHI,LAD,3,Bot,R,1,1,1,1,2025,0.691,0.722,0.882,1.252,1.584,2.037,-132.17073616000002,284.45658058000004,Pull,False,0,778448-24-3
2025,2025-04-05,778448,6,1,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,8.0,0.07,2.12,3.37,1.66,182.9,120.0,X,single,hit_into_play,Trea Turner singles on a sharp line drive to right fielder Teoscar Hernández. Kyle Schwarber to 3rd.,line_drive,100.0,12.0,4.0,243.0,PHI,LAD,1,Bot,R,0,0,0,0,2025,0.691,0.722,0.882,1.252,1.584,2.037,143.45116908000003,195.33616917000003,Oppo,False,2,778448-6-1
2025,2025-04-05,778448,45,3,607208,"Turner, Trea",R,R,ST,Sweeper,9.0,0.32,1.64,3.37,1.66,93.31,167.75,X,field_out,hit_into_play,"Trea Turner grounds out, third baseman Max Muncy to first baseman Enrique Hernández.",ground_ball,84.2,-21.0,2.0,4.0,PHI,LAD,6,Bot,R,1,1,1,1,2025,0.691,0.722,0.882,1.252,1.584,2.037,-80.13599581000001,76.16787892000004,Pull,False,0,778448-45-3
2025,2025-04-04,778459,21,3,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,5.0,0.21,2.25,3.39,1.67,112.98,55.33,X,field_out,hit_into_play,Trea Turner lines out sharply to center fielder Andy Pages.,line_drive,101.7,20.0,5.0,357.0,PHI,LAD,3,Bot,R,1,1,2,0,2025,0.691,0.722,0.882,1.252,1.584,2.037,-31.046147239999996,356.73121274000005,Straightaway,False,1,778459-21-3
2025,2025-04-04,778459,5,3,607208,"Turner, Trea",R,R,ST,Sweeper,13.0,-0.14,1.37,3.39,1.67,59.74,145.43,X,double,hit_into_play,"Trea Turner doubles (1) on a ground ball to left fielder Michael Conforto, deflected by third baseman Miguel Rojas.",ground_ball,81.1,-8.0,2.0,10.0,PHI,LAD,1,Bot,R,0,0,0,2,2025,0.691,0.722,0.882,1.252,1.584,2.037,-163.91567128000003,131.87125564000002,Pull,True,0,778459-5-3
2025,2025-04-03,778467,40,3,607208,"Turner, Trea",R,R,SI,Sinker,4.0,-0.8,2.69,3.4,1.68,116.07,146.96,X,field_out,hit_into_play,"Trea Turner grounds out, shortstop Ezequiel Tovar to first baseman Michael Toglia. Kyle Schwarber to 3rd.",ground_ball,72.8,2.0,2.0,47.0,PHI,COL,5,Bot,R,0,0,1,1,2025,0.691,0.722,0.882,1.252,1.584,2.037,-23.33452385000002,128.05287901000003,Straightaway,False,1,778467-40-3
2025,2025-04-03,778467,21,2,607208,"Turner, Trea",R,R,SL,Slider,6.0,0.58,2.48,3.4,1.68,146.49,159.63,X,field_out,hit_into_play,Trea Turner pops out to second baseman Tyler Freeman.,popup,79.2,72.0,3.0,100.0,PHI,COL,3,Bot,R,0,0,0,1,2025,0.691,0.722,0.882,1.252,1.584,2.037,52.583787970000024,96.43272744000005,Oppo,False,2,778467-21-2
2025,2025-04-03,778467,5,5,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,9.0,0.82,2.15,3.4,1.68,122.49,144.07,X,single,hit_into_play,Trea Turner singles on a ground ball to second baseman Tyler Freeman.,ground_ball,83.6,-28.0,2.0,4.0,PHI,COL,1,Bot,R,0,0,1,2,2025,0.691,0.722,0.882,1.252,1.584,2.037,-7.312316030000018,135.26536820000004,Straightaway,False,1,778467-5-5
2025,2025-04-02,778482,52,1,607208,"Turner, Trea",L,R,SI,Sinker,6.0,0.6,2.65,3.39,1.68,119.34,108.42,X,single,hit_into_play,Trea Turner singles on a line drive to center fielder Brenton Doyle. Edmundo Sosa scores.,line_drive,86.3,9.0,4.0,145.0,PHI,COL,7,Bot,R,2,3,0,0,2025,0.691,0.722,0.882,1.252,1.584,2.037,-15.173679679999998,224.23603935000003,Straightaway,False,1,778482-52-1
2025,2025-04-02,778482,36,6,607208,"Turner, Trea",L,R,KC,Knuckle Curve,14.0,0.22,1.32,3.39,1.68,96.53,172.31,X,single,hit_into_play,Trea Turner singles on a ground ball to third baseman Ryan McMahon.,ground_ball,67.0,-16.0,2.0,5.0,PHI,COL,5,Bot,R,2,2,2,2,2025,0.691,0.722,0.882,1.252,1.584,2.037,-72.09993519000001,64.78761916000002,Pull,True,0,778482-36-6
2025,2025-04-02,778482,20,2,607208,"Turner, Trea",L,R,ST,Sweeper,4.0,-0.33,2.71,3.39,1.68,96.53,113.99,X,single,hit_into_play,Trea Turner singles on a line drive to left fielder Mickey Moniak. Johan Rojas to 2nd.,line_drive,96.4,15.0,4.0,241.0,PHI,COL,3,Bot,R,0,0,0,1,2025,0.691,0.722,0.882,1.252,1.584,2.037,-72.09993519000001,210.33515188000004,Pull,False,0,778482-20-2
2025,2025-04-02,778482,4,3,607208,"Turner, Trea",L,R,SI,Sinker,6.0,0.36,2.36,3.39,1.68,123.15,76.54,X,field_out,hit_into_play,Trea Turner lines out to center fielder Brenton Doyle.,line_drive,94.1,17.0,4.0,305.0,PHI,COL,1,Bot,R,0,0,2,0,2025,0.691,0.722,0.882,1.252,1.584,2.037,-5.66517316999999,303.79803083,Straightaway,False,1,778482-4-3
2025,2025-03-27,778555,19,8,607208,"Turner, Trea",L,R,FF,4-Seam Fastball,4.0,-0.32,2.43,3.43,1.69,104.36,172.87,X,field_out,hit_into_play,"Trea Turner grounds out, third baseman Paul DeJong to first baseman Nathaniel Lowe.",ground_ball,78.5,-9.0,2.0,13.0,WSH,PHI,4,Top,R,0,0,2,2,2025,0.691,0.722,0.882,1.252,1.584,2.037,-52.55883126000001,63.39004340000002,Pull,False,0,778555-19-8
2025,2025-03-27,778555,71,3,607208,"Turner, Trea",L,R,SL,Slider,11.0,-1.27,2.79,3.43,1.69,127.38,179.81,X,field_out,hit_into_play,Trea Turner pops out softly to pitcher Colin Poche.,popup,30.2,41.0,1.0,58.0,WSH,PHI,10,Top,R,3,3,1,1,2025,0.691,0.722,0.882,1.252,1.584,2.037,4.891515159999985,46.07008666000002,Straightaway,True,1,778555-71-3
2025,2025-03-27,778555,39,6,607208,"Turner, Trea",R,R,ST,Sweeper,9.0,0.59,2.1,3.43,1.69,123.2,89.35,X,field_out,hit_into_play,Trea Turner lines out to center fielder Jacob Young.,line_drive,83.8,21.0,4.0,274.0,WSH,PHI,7,Top,R,0,0,2,2,2025,0.691,0.722,0.882,1.252,1.584,2.037,-5.540389619999997,271.8284853200001,Straightaway,False,1,778555-39-6
2026,2026-06-25,822717,40,1,607208,"Turner, Trea",R,R,KC,Knuckle Curve,6.0,0.6217477900093654,2.164853730695703,3.244578412,1.637450787,144.4,147.52,X,field_out,hit_into_play,"Trea Turner grounds out, second baseman Jorbit Vivas to first baseman Andrés Chaparro.",ground_ball,73.2,-10.0,2.0,11.0,WSH,PHI,5,Top,R,0,0,0,0,2026,0.698,0.729,0.89,1.262,1.597,2.052,47.36783558000001,126.65530325,Oppo,False,2,822717-40-1
2026,2026-06-25,822717,21,2,607208,"Turner, Trea",R,R,ST,Sweeper,9.0,0.4983277736901381,2.0061828886651187,3.244578412,1.637450787,109.45,186.16,X,single,hit_into_play,Trea Turner singles on a ground ball to third baseman Curtis Mead.,ground_ball,60.2,-65.0,2.0,1.0,WSH,PHI,3,Top,R,0,0,0,1,2026,0.698,0.729,0.89,1.262,1.597,2.052,-39.85586587,30.222575810000038,Pull,False,0,822717-21-2
2026,2026-06-25,822717,56,1,607208,"Turner, Trea",L,R,FF,4-Seam Fastball,5.0,0.1758042414329357,2.1904799937303703,3.244578412,1.637450787,177.36,100.38,X,single,hit_into_play,Trea Turner singles on a ground ball to right fielder Dylan Crews. Justin Crawford to 2nd.,ground_ball,103.2,1.0,4.0,68.0,WSH,PHI,7,Top,R,2,2,0,0,2026,0.698,0.729,0.89,1.262,1.597,2.052,129.62515174000004,244.30123419000006,Oppo,False,2,822717-56-1
2026,2026-06-24,822719,56,5,607208,"Turner, Trea",R,R,SL,Slider,9.0,0.5623814914849818,2.1055815979944024,3.244578412,1.637450787,163.67,56.78,X,double,hit_into_play,Trea Turner doubles (13) on a line drive to right fielder James Wood.,line_drive,99.3,17.0,4.0,318.0,WSH,PHI,7,Top,R,3,3,2,2,2026,0.698,0.729,0.89,1.262,1.597,2.052,95.45941574999998,353.11248979000004,Oppo,False,2,822719-56-5
2026,2026-06-24,822719,37,6,607208,"Turner, Trea",R,R,SI,Sinker,2.0,0.0162518150375166,3.0835404285034347,3.244578412,1.637450787,156.56,100.86,X,single,hit_into_play,Trea Turner singles on a line drive to right fielder James Wood.,line_drive,85.6,13.0,4.0,190.0,WSH,PHI,5,Top,R,3,3,3,2,2026,0.698,0.729,0.89,1.262,1.597,2.052,77.71519494,243.10331211000005,Oppo,False,2,822719-37-6
2026,2026-06-24,822719,1,7,607208,"Turner, Trea",L,R,SI,Sinker,7.0,-0.3105696571555938,1.742341717199508,3.244578412,1.637450787,102.85,45.7,X,field_out,hit_into_play,Trea Turner flies out to center fielder Dylan Crews.,fly_ball,96.3,25.0,5.0,383.0,WSH,PHI,1,Top,R,0,0,3,2,2026,0.698,0.729,0.89,1.262,1.597,2.052,-56.32729447000002,380.76452447,Straightaway,False,1,822719-1-7
2026,2026-06-24,822719,73,1,607208,"Turner, Trea",L,R,SI,Sinker,14.0,0.8490010800341821,2.3852094430942787,3.244578412,1.637450787,125.14,187.07,X,field_out,hit_into_play,"Trea Turner grounds out, pitcher Richard Lovelady to first baseman Luis García Jr.",ground_ball,68.0,-61.0,2.0,1.0,WSH,PHI,9,Top,R,5,5,0,0,2026,0.698,0.729,0.89,1.262,1.597,2.052,-0.6987878800000029,27.951515200000046,Straightaway,True,1,822719-73-1
2026,2026-06-23,822718,37,4,607208,"Turner, Trea",R,R,ST,Sweeper,14.0,0.0782253119310174,1.4286015744874967,3.244578412,1.637450787,126.15,194.99,X,field_out,hit_into_play,Trea Turner pops out to catcher Keibert Ruiz.,popup,64.7,81.0,3.0,21.0,WSH,PHI,5,Top,R,2,2,1,2,2026,0.698,0.729,0.89,1.262,1.597,2.052,1.82183983000001,8.185800880000004,Oppo,True,2,822718-37-4
2026,2026-06-23,822718,20,2,607208,"Turner, Trea",R,R,SI,Sinker,7.0,-0.3702023034161179,1.8089331816214989,3.244578412,1.637450787,125.78,140.91,X,field_out,hit_into_play,"Trea Turner grounds out, second baseman Jorbit Vivas to first baseman Andrés Chaparro.",ground_ball,95.9,-3.0,2.0,23.0,WSH,PHI,4,Top,R,0,0,0,1,2026,0.698,0.729,0.89,1.262,1.597,2.052,0.8984415599999986,143.15168856000005,Straightaway,False,1,822718-20-2
2026,2026-06-23,822718,82,3,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,14.0,1.035487205759688,2.0010657588109373,3.244578412,1.637450787,189.33,119.97,X,single,hit_into_play,Trea Turner singles on a line drive to right fielder James Wood. Edmundo Sosa scores. Justin Crawford to 3rd.,line_drive,87.2,17.0,4.0,252.0,WSH,PHI,9,Top,R,13,14,0,2,2026,0.698,0.729,0.89,1.262,1.597,2.052,159.49833361000003,195.41103930000006,Oppo,True,2,822718-82-3
2026,2026-06-23,822718,73,5,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,2.0,0.0694605476338472,2.8549759443572675,3.244578412,1.637450787,98.83,97.21,X,single,hit_into_play,Trea Turner singles on a sharp line drive to center fielder Jacob Young.,line_drive,103.8,11.0,4.0,264.0,WSH,PHI,9,Top,R,6,6,2,2,2026,0.698,0.729,0.89,1.262,1.597,2.052,-66.35989189000001,252.21251126000007,Pull,False,0,822718-73-5
2026,2026-06-22,822720,38,1,607208,"Turner, Trea",L,R,CU,Curveball,13.0,-0.1257104531120574,1.00526543525178,3.244578412,1.637450787,103.16,163.84,X,field_out,hit_into_play,"Trea Turner grounds out, third baseman Curtis Mead to first baseman Luis García Jr.",ground_ball,101.6,5.0,4.0,114.0,WSH,PHI,5,Top,R,0,0,0,0,2026,0.698,0.729,0.89,1.262,1.597,2.052,-55.553636460000014,85.92595253000002,Pull,True,0,822720-38-1
2026,2026-06-22,822720,21,3,607208,"Turner, Trea",L,R,CU,Curveball,14.0,0.3083157149812846,1.254403835408116,3.244578412,1.637450787,106.2,164.86,X,force_out,hit_into_play,"Trea Turner grounds into a force out, third baseman Curtis Mead to second baseman Nasim Nuñez. Rafael Marchán out at 2nd. Trea Turner to 1st.",ground_ball,88.2,-16.0,2.0,5.0,WSH,PHI,3,Top,R,0,0,1,1,2026,0.698,0.729,0.89,1.262,1.597,2.052,-47.966796620000004,83.38036810999999,Pull,True,0,822720-21-3
2026,2026-06-21,823449,34,5,607208,"Turner, Trea",L,R,SI,Sinker,3.0,0.6146077717913128,2.965144792753695,3.244578412,1.637450787,110.77,147.46,X,field_out,hit_into_play,"Trea Turner grounds out, shortstop Bo Bichette to first baseman Jared Young.",ground_ball,74.2,-7.0,2.0,19.0,PHI,NYM,4,Bot,R,5,5,3,1,2026,0.698,0.729,0.89,1.262,1.597,2.052,-36.56158015000002,126.80504351000002,Pull,False,0,823449-34-5
2026,2026-06-21,823449,18,6,607208,"Turner, Trea",L,R,CH,Changeup,14.0,0.4835129725793842,1.391754539012608,3.244578412,1.637450787,119.15,93.71,X,single,hit_into_play,Trea Turner singles on a line drive to center fielder A.J. Ewing. Bryson Stott to 2nd.,line_drive,90.5,14.0,4.0,252.0,PHI,NYM,2,Bot,R,2,2,3,2,2026,0.698,0.729,0.89,1.262,1.597,2.052,-15.647857169999991,260.94735976000004,Straightaway,True,1,823449-18-6
2026,2026-06-21,823449,52,6,607208,"Turner, Trea",R,R,SI,Sinker,5.0,-0.194526261604093,2.348711831970941,3.244578412,1.637450787,141.67,154.05,X,field_out,hit_into_play,"Trea Turner grounds out, second baseman Marcus Semien to first baseman Jared Young.",ground_ball,98.5,-23.0,2.0,5.0,PHI,NYM,6,Bot,R,6,6,3,2,2026,0.698,0.729,0.89,1.262,1.597,2.052,40.554653749999964,110.35857162,Oppo,False,2,823449-52-6
2026,2026-06-20,823447,32,2,607208,"Turner, Trea",R,R,CH,Changeup,14.0,0.1317212047694684,1.442049605246742,3.244578412,1.637450787,88.67,114.5,X,single,hit_into_play,Trea Turner singles on a ground ball to left fielder Juan Soto. J.T. Realmuto scores. Justin Crawford to 2nd.,ground_ball,84.1,6.0,4.0,85.0,PHI,NYM,3,Bot,R,7,8,1,0,2026,0.698,0.729,0.89,1.262,1.597,2.052,-91.71590925000001,209.06235967000003,Pull,True,0,823447-32-2
2026,2026-06-20,823447,18,5,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,1.0,-0.6047038160652173,3.046894534725616,3.244578412,1.637450787,74.98,174.85,X,field_out,hit_into_play,Trea Turner pops out to third baseman Bo Bichette in foul territory.,popup,95.1,66.0,3.0,166.0,PHI,NYM,2,Bot,R,3,3,3,1,2026,0.698,0.729,0.89,1.262,1.597,2.052,-125.88164524,58.448614820000046,Pull,False,0,823447-18-5
2026,2026-06-20,823447,66,6,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,9.0,0.7751935703556141,1.9703959442315095,3.244578412,1.637450787,150.54,155.07,X,force_out,hit_into_play,"Trea Turner grounds into a force out, second baseman Marcus Semien to shortstop Zack Short. Justin Crawford out at 2nd. Trea Turner to 1st.",ground_ball,101.0,-5.0,2.0,18.0,PHI,NYM,7,Bot,R,13,13,3,2,2026,0.698,0.729,0.89,1.262,1.597,2.052,62.69125551999998,107.81298720000005,Oppo,False,2,823447-66-6
2026,2026-06-20,823447,49,1,607208,"Turner, Trea",L,R,SI,Sinker,7.0,-0.2860213302854191,1.8455770088075187,3.244578412,1.637450787,90.97,129.45,X,single,hit_into_play,Trea Turner singles on a ground ball to left fielder Juan Soto.,ground_ball,109.2,-3.0,4.0,25.0,PHI,NYM,5,Bot,R,11,11,0,0,2026,0.698,0.729,0.89,1.262,1.597,2.052,-85.97586595000001,171.75207822000007,Pull,False,0,823447-49-1
2026,2026-06-20,823447,4,4,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,6.0,0.3787496081918594,2.2146915965082434,3.244578412,1.637450787,156.62,202.23,X,field_out,hit_into_play,Trea Turner pops out to first baseman Mark Vientos in foul territory.,popup,81.1,77.0,3.0,64.0,PHI,NYM,1,Bot,R,0,0,2,1,2026,0.698,0.729,0.89,1.262,1.597,2.052,77.86493520000002,-9.882857159999949,Oppo,False,2,823447-4-4
2026,2026-06-17,823450,40,4,607208,"Turner, Trea",R,R,ST,Sweeper,6.0,0.82170023739276,2.200222507095598,3.244578412,1.637450787,139.57,157.95,X,field_out,hit_into_play,"Trea Turner grounds out, second baseman Xavier Edwards to first baseman Kyle Stowers.",ground_ball,74.6,-7.0,2.0,14.0,PHI,MIA,4,Bot,R,4,4,1,2,2026,0.698,0.729,0.89,1.262,1.597,2.052,35.31374464999998,100.62545472000006,Oppo,False,2,823450-40-4
2026,2026-06-17,823450,24,7,607208,"Turner, Trea",R,R,SI,Sinker,1.0,-0.7999233170892766,2.9268682621502498,3.244578412,1.637450787,94.0,87.09,X,single,hit_into_play,Trea Turner singles on a line drive to left fielder Esteury Ruiz. Justin Crawford to 3rd. Garrett Stubbs to 2nd.,line_drive,83.4,20.0,4.0,258.0,PHI,MIA,2,Bot,R,2,2,2,2,2026,0.698,0.729,0.89,1.262,1.597,2.052,-78.41398282000002,277.46870178000006,Pull,False,0,823450-24-7
2026,2026-06-17,823450,84,1,607208,"Turner, Trea",L,R,SI,Sinker,4.0,-0.3082144142481677,2.199031645434271,3.244578412,1.637450787,91.11,48.04,X,double,hit_into_play,Trea Turner doubles (12) on a line drive to left fielder Esteury Ruiz.,line_drive,99.3,22.0,5.0,382.0,PHI,MIA,9,Bot,R,4,4,0,0,2026,0.698,0.729,0.89,1.262,1.597,2.052,-85.62647201000001,374.92465433000007,Pull,False,0,823450-84-1
2026,2026-06-17,823450,6,3,607208,"Turner, Trea",R,R,FC,Cutter,14.0,0.3900665027200962,1.3143539239388964,3.244578412,1.637450787,172.24,135.84,X,single,hit_into_play,Trea Turner singles on a fly ball to right fielder Owen Caissie.,fly_ball,63.0,32.0,4.0,181.0,PHI,MIA,1,Bot,R,0,0,1,1,2026,0.698,0.729,0.89,1.262,1.597,2.052,116.84731622000002,155.80474053000003,Oppo,True,2,823450-6-3
2026,2026-06-15,823452,36,4,607208,"Turner, Trea",R,R,SI,Sinker,11.0,-0.9337213949649976,2.497905822472391,3.244578412,1.637450787,108.41,156.27,X,field_out,hit_into_play,"Trea Turner grounds out, shortstop Otto Lopez to first baseman Kyle Stowers.",ground_ball,63.4,-8.0,2.0,15.0,PHI,MIA,4,Bot,R,3,3,2,1,2026,0.698,0.729,0.89,1.262,1.597,2.052,-42.45136371000002,104.81818200000001,Pull,True,0,823452-36-4
2026,2026-06-15,823452,20,1,607208,"Turner, Trea",R,R,SI,Sinker,7.0,-0.3556850661663377,2.049279573319472,3.244578412,1.637450787,94.01,164.7,X,force_out,hit_into_play,"Trea Turner grounds into a force out, fielded by third baseman Javier Sanoja. Edmundo Sosa out at 3rd.",ground_ball,96.5,-23.0,2.0,5.0,PHI,MIA,2,Bot,R,1,1,0,0,2026,0.698,0.729,0.89,1.262,1.597,2.052,-78.38902611,83.77967547000006,Pull,False,0,823452-20-1
2026,2026-06-15,823452,7,3,607208,"Turner, Trea",R,R,ST,Sweeper,9.0,0.4139026663121929,2.074612008930776,3.244578412,1.637450787,157.79,60.89,X,field_out,hit_into_play,Trea Turner flies out to center fielder Jakob Marsee.,fly_ball,96.4,24.0,5.0,351.0,PHI,MIA,1,Bot,R,0,0,0,2,2026,0.698,0.729,0.89,1.262,1.597,2.052,80.78487026999998,342.85528198000003,Oppo,False,2,823452-7-3
2026,2026-06-14,823777,22,5,607208,"Turner, Trea",L,R,FF,4-Seam Fastball,8.0,0.1622396955157337,1.7852251335958154,3.244578412,1.637450787,204.77,113.19,X,field_out,hit_into_play,Trea Turner flies out to right fielder Blake Perkins.,fly_ball,86.0,34.0,3.0,288.0,MIL,PHI,4,Top,R,0,0,2,2,2026,0.698,0.729,0.89,1.262,1.597,2.052,198.03149385000003,212.33168868000004,Oppo,False,2,823777-22-5
2026,2026-06-14,823777,2,3,607208,"Turner, Trea",L,R,FF,4-Seam Fastball,6.0,0.6708711968233974,2.7199517898152403,3.244578412,1.637450787,139.65,142.05,X,field_out,hit_into_play,"Trea Turner grounds out, second baseman David Hamilton to first baseman Andrew Vaughn.",ground_ball,83.2,0.0,2.0,43.0,MIL,PHI,1,Top,R,0,0,1,1,2026,0.698,0.729,0.89,1.262,1.597,2.052,35.513398330000015,140.30662362,Oppo,False,2,823777-2-3
2026,2026-06-13,823776,38,3,607208,"Turner, Trea",L,R,SI,Sinker,4.0,-0.4732976354684903,2.2912871524857064,3.244578412,1.637450787,98.14,127.71,X,field_out,hit_into_play,Trea Turner pops out to shortstop Joey Ortiz.,popup,84.7,60.0,3.0,194.0,MIL,PHI,5,Top,R,3,3,1,1,2026,0.698,0.729,0.89,1.262,1.597,2.052,-68.08190488000001,176.09454576000005,Pull,False,0,823776-38-3
2026,2026-06-13,823776,19,2,607208,"Turner, Trea",L,R,SI,Sinker,6.0,0.4957192000945201,2.2944758674084857,3.244578412,1.637450787,127.49,180.06,X,single,hit_into_play,Trea Turner singles on a ground ball to pitcher Shane Drohan. Kyle Schwarber to 2nd.,ground_ball,87.8,-8.0,2.0,15.0,MIL,PHI,3,Top,R,1,1,1,0,2026,0.698,0.729,0.89,1.262,1.597,2.052,5.166038969999984,45.446168910000026,Straightaway,False,1,823776-19-2
2026,2026-06-13,823776,70,1,607208,"Turner, Trea",L,R,FF,4-Seam Fastball,5.0,-0.2044642868843127,2.288800695464372,3.244578412,1.637450787,138.45,57.77,X,field_out,hit_into_play,Trea Turner lines out to center fielder Garrett Mitchell.,line_drive,92.0,25.0,3.0,351.0,MIL,PHI,8,Top,R,8,8,0,0,2026,0.698,0.729,0.89,1.262,1.597,2.052,32.51859312999997,350.64177550000005,Straightaway,False,1,823776-70-1
2026,2026-06-13,823776,2,3,607208,"Turner, Trea",L,R,SI,Sinker,14.0,0.8484865057396551,1.7045070187171931,3.244578412,1.637450787,128.5,153.2,X,field_out,hit_into_play,"Trea Turner grounds out, second baseman Brice Turang to first baseman Jake Bauers.",ground_ball,80.8,-34.0,2.0,2.0,MIL,PHI,1,Top,R,0,0,2,0,2026,0.698,0.729,0.89,1.262,1.597,2.052,7.6866666799999965,112.47989197000007,Straightaway,True,1,823776-2-3
2026,2026-06-12,823778,50,2,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,5.0,0.0607382832739927,2.7432223581303994,3.244578412,1.637450787,110.26,166.88,X,field_out,hit_into_play,"Trea Turner grounds out, third baseman David Hamilton to first baseman Andrew Vaughn.",ground_ball,82.1,-55.0,2.0,2.0,MIL,PHI,7,Top,R,0,0,0,1,2026,0.698,0.729,0.89,1.262,1.597,2.052,-37.834372359999996,78.33911269000005,Pull,False,0,823778-50-2
2026,2026-06-10,822804,18,5,607208,"Turner, Trea",R,R,SL,Slider,9.0,0.4703834669746418,1.791586267958814,3.244578412,1.637450787,113.0,93.0,X,single,hit_into_play,Trea Turner singles on a ground ball to center fielder Myles Straw. Kyle Schwarber to 2nd.,ground_ball,97.4,2.0,4.0,77.0,TOR,PHI,3,Top,R,1,1,1,2,2026,0.698,0.729,0.89,1.262,1.597,2.052,-30.996233820000008,262.71928617000003,Straightaway,False,1,822804-18-5
2026,2026-06-10,822804,71,4,607208,"Turner, Trea",R,R,SL,Slider,9.0,0.4737953436881946,1.8974824224750175,3.244578412,1.637450787,200.98,114.73,X,field_out,hit_into_play,Trea Turner lines out to right fielder Nathan Lukes.,line_drive,88.0,21.0,3.0,279.0,TOR,PHI,8,Top,R,7,7,1,2,2026,0.698,0.729,0.89,1.262,1.597,2.052,188.57290075999998,208.48835534000003,Oppo,False,2,822804-71-4
2026,2026-06-09,822805,40,3,607208,"Turner, Trea",R,R,SL,Slider,9.0,0.3113581278369946,1.895690663508821,3.244578412,1.637450787,117.8,167.39,X,field_out,hit_into_play,"Trea Turner grounds out, shortstop Andrés Giménez to first baseman Charles McAdoo.",ground_ball,67.7,-17.0,2.0,6.0,TOR,PHI,6,Top,R,1,1,1,1,2026,0.698,0.729,0.89,1.262,1.597,2.052,-19.017013020000014,77.06632048000006,Pull,False,0,822805-40-3
2026,2026-06-09,822805,20,1,607208,"Turner, Trea",R,R,SI,Sinker,5.0,-0.2678641939103399,2.320869605713773,3.244578412,1.637450787,119.12,151.13,X,field_out,hit_into_play,"Trea Turner grounds out, shortstop Andrés Giménez to first baseman Charles McAdoo.",ground_ball,71.4,-37.0,2.0,3.0,TOR,PHI,3,Top,R,1,1,0,0,2026,0.698,0.729,0.89,1.262,1.597,2.052,-15.722727299999994,117.64593094000004,Straightaway,False,1,822805-20-1
2026,2026-06-09,822805,2,1,607208,"Turner, Trea",R,R,SL,Slider,9.0,0.6500101936698095,1.908471066821713,3.244578412,1.637450787,187.43,144.39,X,double,hit_into_play,Trea Turner doubles (11) on a fly ball to right fielder Yohendrick Piñango.,fly_ball,64.4,27.0,4.0,179.0,TOR,PHI,1,Top,R,0,0,0,0,2026,0.698,0.729,0.89,1.262,1.597,2.052,154.75655871000004,134.46675348000008,Oppo,False,2,822805-2-1
