player_name,game_year,plate_apps,pitches,at_bats,hits,walks,unint_walks,hbp,strikeouts,sf,singles,doubles,triples,hrs,bip,ba,obp,slg,ops,iso,krate,bbrate,babip,woba,swings,swing_rate,whiff_rate,chase_rate,bips,tracked_bips,gb_rate,fb_rate,ld_rate,mean_la,mean_ev,hard_hit_rate,barrel_rate,pull_air_rate,swing_rate_in_zone,whiff_rate_in_zone
"Rupp, Cameron",2016,419,1583,389,98,24,24,5,114,1,55,26,1,16,276,0.2519280205655527,0.3031026252983294,0.4473007712082262,0.7504033965065555,0.1953727506426735,0.2720763723150358,0.057279236276849645,0.3153846153846154,0.3211933174224344,759,0.47946936197094125,0.30303030303030304,0.2875,276,273,0.4891304347826087,0.2210144927536232,0.2391304347826087,9.025641025641026,91.32014652014652,0.47101449275362317,0.09057971014492754,0.11594202898550725,0.6756066411238825,0.2438563327032136
"Rupp, Cameron",2017,328,1370,295,64,31,31,1,114,1,33,17,0,14,182,0.21694915254237288,0.2926829268292683,0.41694915254237286,0.7096320793716411,0.19999999999999998,0.3475609756097561,0.09451219512195122,0.2976190476190476,0.30430182926829263,624,0.4554744525547445,0.3717948717948718,0.26256983240223464,182,182,0.4945054945054945,0.24175824175824176,0.2032967032967033,8.401098901098901,88.62472527472528,0.4175824175824176,0.0989010989010989,0.13186813186813187,0.667687595712098,0.32339449541284404
"Santana, Carlos",2018,673,2801,560,128,104,104,1,93,8,74,28,2,24,475,0.22857142857142856,0.3462109955423477,0.4142857142857143,0.760496709828062,0.18571428571428575,0.13818722139673106,0.15453194650817237,0.23059866962305986,0.3334561664190193,1160,0.4141378079257408,0.1939655172413793,0.20951068228807718,475,469,0.4147368421052632,0.24842105263157896,0.21052631578947367,15.362473347547974,88.91535181236675,0.3873684210526316,0.06947368421052631,0.21894736842105264,0.6404239212717638,0.1524822695035461
"Saunders, Michael",2017,212,906,200,41,11,11,1,51,0,24,9,2,6,149,0.205,0.25,0.36,0.61,0.155,0.24056603773584906,0.05188679245283019,0.24475524475524477,0.2616320754716981,438,0.48344370860927155,0.23972602739726026,0.2727272727272727,149,147,0.42953020134228187,0.2684563758389262,0.20134228187919462,13.387755102040817,85.81292517006803,0.3087248322147651,0.0738255033557047,0.20134228187919462,0.7122969837587007,0.1498371335504886
"Schwarber, Kyle",2022,737,3211,632,138,95,95,6,218,4,62,21,3,52,418,0.21835443037974683,0.3242876526458616,0.5079113924050633,0.8321990450509249,0.2895569620253165,0.29579375848032563,0.12890094979647218,0.23497267759562843,0.3576811397557666,1293,0.4026782933665525,0.2900232018561485,0.21441550575408844,418,417,0.34210526315789475,0.3397129186602871,0.20574162679425836,19.148681055155876,92.99352517985612,0.5406698564593302,0.19617224880382775,0.2631578947368421,0.6019230769230769,0.2215122470713525
"Schwarber, Kyle",2023,769,3295,631,127,128,128,7,231,3,51,23,1,52,403,0.20126782884310618,0.34070221066319895,0.48811410459587956,0.8288163152590785,0.2868462757527734,0.30039011703511054,0.16644993498049415,0.21367521367521367,0.35577633289986993,1240,0.37632776934749623,0.31451612903225806,0.21293646250715512,403,403,0.34739454094292804,0.3349875930521092,0.20347394540942929,18.464019851116625,92.48709677419356,0.4987593052109181,0.17369727047146402,0.3200992555831266,0.5607235142118863,0.22811059907834103
"Schwarber, Kyle",2024,708,2936,590,144,104,104,6,203,8,83,22,0,39,394,0.2440677966101695,0.3587570621468927,0.47966101694915253,0.8384180790960452,0.23559322033898303,0.2867231638418079,0.14689265536723164,0.2949438202247191,0.3625988700564972,1179,0.401566757493188,0.32145886344359625,0.21032005225342912,394,394,0.4086294416243655,0.2918781725888325,0.22081218274111675,15.220812182741117,93.58274111675127,0.5532994923857868,0.15736040609137056,0.29441624365482233,0.6099644128113879,0.23920653442240372
"Schwarber, Kyle",2025,737,3130,622,148,103,103,11,205,1,64,24,2,58,416,0.2379421221864952,0.35549525101763907,0.5627009646302251,0.9181962156478642,0.32475884244372993,0.2781546811397558,0.13975576662143827,0.25,0.38931478968792405,1307,0.41757188498402553,0.3343534812547819,0.21441661576053758,416,416,0.34134615384615385,0.3485576923076923,0.22355769230769232,20.129807692307693,94.2841346153846,0.5961538461538461,0.2091346153846154,0.32211538461538464,0.6403215003348962,0.24790794979079497
"Schwarber, Kyle",2026,556,2364,462,113,82,76,6,185,5,59,15,1,38,281,0.24458874458874458,0.3621621621621622,0.5281385281385281,0.8903006903006903,0.28354978354978355,0.3327338129496403,0.1474820143884892,0.3073770491803279,0.3789398907103825,1032,0.4365482233502538,0.34205426356589147,0.2541047693510555,281,280,0.2846975088967972,0.33807829181494664,0.2775800711743772,21.62857142857143,92.82892857142856,0.5124555160142349,0.17437722419928825,0.36298932384341637,0.6688741721854304,0.2333804809052334
"Segura, Jean",2019,617,2232,576,161,29,29,8,73,3,108,37,4,12,507,0.2795138888888889,0.32142857142857145,0.4201388888888889,0.7415674603174603,0.140625,0.11831442463533225,0.04700162074554295,0.3016194331983806,0.3151737012987013,1060,0.47491039426523296,0.14622641509433962,0.35720303285593935,507,505,0.5285996055226825,0.16370808678500987,0.23865877712031558,7.148514851485149,88.15207920792079,0.32741617357001973,0.03155818540433925,0.10650887573964497,0.6086124401913876,0.07861635220125786
"Segura, Jean",2020,215,821,192,51,21,21,1,45,0,37,5,2,7,148,0.265625,0.3411214953271028,0.421875,0.7629964953271028,0.15625,0.20930232558139536,0.09767441860465116,0.3142857142857143,0.33288317757009345,384,0.46772228989037756,0.22395833333333334,0.31473214285714285,148,148,0.49324324324324326,0.1891891891891892,0.21621621621621623,11.35135135135135,86.8027027027027,0.38513513513513514,0.060810810810810814,0.10135135135135136,0.6514745308310992,0.16049382716049382
"Segura, Jean",2021,565,2182,515,149,36,36,9,78,4,105,27,3,14,441,0.28932038834951457,0.34397163120567376,0.4349514563106796,0.7789230875163533,0.14563106796116504,0.13805309734513274,0.06371681415929203,0.3161592505854801,0.3369521276595745,1062,0.4867094408799267,0.17325800376647835,0.3013953488372093,441,439,0.5238095238095238,0.19047619047619047,0.22675736961451248,5.906605922551253,86.80501138952164,0.3741496598639456,0.05895691609977324,0.1292517006802721,0.6666666666666666,0.11382113821138211
"Segura, Jean",2022,447,1625,410,110,26,26,8,72,2,89,11,0,10,341,0.2682926829268293,0.32286995515695066,0.36829268292682926,0.6911626380837799,0.09999999999999998,0.1610738255033557,0.058165548098434,0.30303030303030304,0.3070426008968609,806,0.496,0.19478908188585609,0.3594847775175644,341,338,0.5454545454545454,0.15835777126099707,0.21700879765395895,5.2514792899408285,87.20621301775148,0.3782991202346041,0.04105571847507331,0.10263929618768329,0.6472114137483788,0.11823647294589178
"Sizemore, Grady",2015,104,352,98,24,6,6,0,23,0,19,5,0,0,75,0.24489795918367346,0.28846153846153844,0.29591836734693877,0.5843799058084772,0.05102040816326531,0.22115384615384615,0.057692307692307696,0.32,0.2609711538461539,185,0.5255681818181818,0.22702702702702704,0.31952662721893493,75,74,0.5066666666666667,0.18666666666666668,0.28,9.95945945945946,91.00135135135136,0.44,0.02666666666666667,0.13333333333333333,0.7158469945355191,0.1450381679389313
"Sosa, Edmundo",2022,69,254,62,19,2,2,2,16,2,8,8,1,2,49,0.3064516129032258,0.3382352941176471,0.5645161290322581,0.9027514231499052,0.2580645161290323,0.2318840579710145,0.028985507246376812,0.3695652173913043,0.37827941176470586,143,0.562992125984252,0.24475524475524477,0.46923076923076923,49,49,0.40816326530612246,0.24489795918367346,0.30612244897959184,,,0.32653061224489793,0.10204081632653061,0.32653061224489793,0.6612903225806451,0.08536585365853659
"Sosa, Edmundo",2023,301,1130,280,70,8,8,9,74,1,43,15,2,10,209,0.25,0.29194630872483224,0.425,0.7169463087248322,0.175,0.24584717607973422,0.026578073089700997,0.30456852791878175,0.30841946308724827,671,0.5938053097345133,0.2846497764530551,0.42984014209591476,209,208,0.4258373205741627,0.23923444976076555,0.24401913875598086,14.052884615384615,86.51153846153846,0.32057416267942584,0.06698564593301436,0.24401913875598086,0.7566137566137566,0.21445221445221446
"Sosa, Edmundo",2024,280,1066,254,65,13,13,9,68,2,42,12,4,7,188,0.2559055118110236,0.3129496402877698,0.41732283464566927,0.730272474933439,0.16141732283464566,0.24285714285714285,0.04642857142857143,0.32044198895027626,0.31740647482014384,605,0.5675422138836773,0.3140495867768595,0.4074074074074074,188,187,0.4627659574468085,0.2553191489361702,0.20212765957446807,12.550802139037433,88.47647058823529,0.4095744680851064,0.0851063829787234,0.1702127659574468,0.749498997995992,0.19518716577540107
"Sosa, Edmundo",2025,264,950,246,68,10,10,2,57,2,44,12,1,11,194,0.2764227642276423,0.3076923076923077,0.46747967479674796,0.7751719824890557,0.19105691056910568,0.2159090909090909,0.03787878787878788,0.31666666666666665,0.33145,543,0.5715789473684211,0.2578268876611418,0.45564516129032256,194,193,0.4484536082474227,0.25257731958762886,0.25773195876288657,9.860103626943005,86.5341968911917,0.38144329896907214,0.061855670103092786,0.20103092783505155,0.698237885462555,0.167192429022082
"Sosa, Edmundo",2026,209,774,191,43,7,7,5,43,3,29,7,2,5,152,0.225130890052356,0.2669902912621359,0.3612565445026178,0.6282468357647537,0.13612565445026178,0.20574162679425836,0.03349282296650718,0.2602739726027397,0.2744563106796116,472,0.6098191214470284,0.2690677966101695,0.5314685314685315,152,152,0.48026315789473684,0.18421052631578946,0.2565789473684211,9.480263157894736,87.14802631578948,0.40131578947368424,0.06578947368421052,0.15789473684210525,0.7093023255813954,0.14344262295081966
"Stassi, Brock",2017,90,406,78,13,12,12,0,22,0,8,2,1,2,56,0.16666666666666666,0.2777777777777778,0.2948717948717949,0.5726495726495726,0.12820512820512822,0.24444444444444444,0.13333333333333333,0.2037037037037037,0.25897777777777775,171,0.4211822660098522,0.16374269005847952,0.2146341463414634,56,56,0.39285714285714285,0.25,0.25,14.25,87.5125,0.25,0.05357142857142857,0.16071428571428573,0.6318407960199005,0.1732283464566929
"Stott, Bryson",2022,517,2112,471,106,43,43,1,101,1,71,23,2,10,372,0.22505307855626328,0.29069767441860467,0.346072186836518,0.6367698612551227,0.12101910828025475,0.195357833655706,0.08317214700193423,0.2659279778393352,0.283015503875969,955,0.4521780303030303,0.16963350785340314,0.28914505283381364,372,371,0.4489247311827957,0.239247311827957,0.21774193548387097,13.555256064690028,87.66388140161725,0.3682795698924731,0.043010752688172046,0.16666666666666666,0.6106442577030813,0.13302752293577982
"Stott, Bryson",2023,689,2881,631,175,41,41,7,114,9,124,33,2,16,527,0.277337559429477,0.3241279069767442,0.4120443740095087,0.736172280986253,0.1347068145800317,0.16545718432510886,0.059506531204644414,0.31176470588235294,0.318843023255814,1292,0.4484553974314474,0.1586687306501548,0.2943722943722944,527,527,0.4648956356736243,0.2333965844402277,0.25616698292220114,10.244781783681214,87.69316888045542,0.34724857685009486,0.04743833017077799,0.1347248576850095,0.591304347826087,0.11764705882352941
"Stott, Bryson",2024,582,2368,517,126,53,53,3,97,9,93,19,3,11,429,0.2437137330754352,0.3127147766323024,0.35589941972920697,0.6686141963615093,0.11218568665377177,0.16666666666666666,0.09106529209621993,0.2751196172248804,0.29527319587628864,1040,0.4391891891891892,0.17307692307692307,0.27952421410365336,429,428,0.43123543123543123,0.2564102564102564,0.23543123543123542,13.740654205607477,86.67079439252336,0.30536130536130535,0.03496503496503497,0.1585081585081585,0.5969773299748111,0.13361462728551335
"Stott, Bryson",2025,576,2518,515,130,53,53,1,95,4,92,22,3,13,424,0.2524271844660194,0.32111692844677137,0.3825242718446602,0.7036412002914316,0.13009708737864079,0.16493055555555555,0.0920138888888889,0.2846715328467153,0.3093647469458988,1025,0.4070691024622716,0.17268292682926828,0.2358887952822241,424,424,0.41509433962264153,0.29009433962264153,0.23349056603773585,14.372641509433961,86.6691037735849,0.294811320754717,0.05188679245283019,0.16273584905660377,0.5597295266716754,0.13288590604026845
"Stott, Bryson",2026,487,2029,430,112,50,50,2,80,2,72,25,6,9,355,0.26046511627906976,0.33884297520661155,0.40930232558139534,0.7481453007880069,0.14883720930232558,0.16427104722792607,0.1026694045174538,0.30029154518950435,0.33020661157024794,847,0.41744701823558406,0.18772136953955135,0.3066792097836312,355,354,0.4225352112676056,0.2676056338028169,0.23943661971830985,13.81638418079096,88.6867231638418,0.38309859154929576,0.059154929577464786,0.19154929577464788,0.5398963730569948,0.10940499040307101
"Stubbs, Garrett",2022,121,505,106,28,14,14,0,30,0,18,4,1,5,77,0.2641509433962264,0.35,0.46226415094339623,0.8122641509433962,0.19811320754716982,0.24793388429752067,0.11570247933884298,0.323943661971831,0.3546916666666667,198,0.3920792079207921,0.21212121212121213,0.2798507462686567,77,77,0.4675324675324675,0.2077922077922078,0.22077922077922077,11.246753246753247,80.31428571428572,0.2727272727272727,0.05194805194805195,0.2857142857142857,0.5189873417721519,0.0975609756097561
"Stubbs, Garrett",2023,125,496,113,23,9,9,2,29,0,17,4,1,1,85,0.20353982300884957,0.27419354838709675,0.2831858407079646,0.5573793890950614,0.07964601769911503,0.232,0.072,0.26506024096385544,0.25222580645161286,232,0.46774193548387094,0.22844827586206898,0.3110236220472441,85,85,0.4235294117647059,0.21176470588235294,0.15294117647058825,18.235294117647058,77.47411764705882,0.17647058823529413,0.0,0.24705882352941178,0.6322314049586777,0.1437908496732026
"Stubbs, Garrett",2024,187,746,164,34,17,17,4,50,1,28,4,1,1,115,0.2073170731707317,0.2956989247311828,0.2621951219512195,0.5578940466824023,0.054878048780487826,0.26737967914438504,0.09090909090909091,0.2894736842105263,0.25776881720430106,370,0.4959785522788204,0.24864864864864866,0.328042328042328,115,115,0.3391304347826087,0.2608695652173913,0.2956521739130435,17.22608695652174,76.84869565217392,0.09565217391304348,0.0,0.33043478260869563,0.6684782608695652,0.15853658536585366
"Sweeney, Darnell",2015,98,383,85,15,13,13,0,27,0,7,4,1,3,58,0.17647058823529413,0.2857142857142857,0.35294117647058826,0.6386554621848739,0.17647058823529413,0.2755102040816326,0.1326530612244898,0.21818181818181817,0.2848061224489796,167,0.4360313315926893,0.2934131736526946,0.27638190954773867,58,58,0.43103448275862066,0.2413793103448276,0.27586206896551724,12.172413793103448,89.37068965517241,0.3448275862068966,0.06896551724137931,0.1724137931034483,0.6086956521739131,0.21428571428571427
"Torreyes, Ronald",2021,342,1170,318,77,17,17,1,41,1,59,10,1,7,283,0.24213836477987422,0.2818991097922849,0.34591194968553457,0.6278110594778195,0.10377358490566035,0.11988304093567251,0.049707602339181284,0.25830258302583026,0.2741364985163205,618,0.5282051282051282,0.1423948220064725,0.32098765432098764,283,283,0.48056537102473496,0.2226148409893993,0.22614840989399293,10.939929328621908,80.90424028268552,0.1413427561837456,0.0035335689045936395,0.1872791519434629,0.7230514096185738,0.09174311926605505
"Turner, Trea",2023,745,2883,689,187,48,48,6,158,2,113,40,5,29,532,0.2714078374455733,0.32348993288590605,0.4702467343976778,0.7937366672835838,0.1988388969521045,0.21208053691275167,0.06442953020134229,0.3134920634920635,0.33995167785234903,1544,0.535553243149497,0.297279792746114,0.35723431498079383,532,532,0.40601503759398494,0.3007518796992481,0.2387218045112782,12.531954887218046,89.96578947368421,0.43609022556390975,0.08834586466165413,0.19172932330827067,0.7464042392127176,0.1795131845841785
"Turner, Trea",2024,558,2121,522,152,29,29,6,103,1,106,25,0,21,418,0.29118773946360155,0.33512544802867383,0.45977011494252873,0.7948955629712026,0.16858237547892718,0.18458781362007168,0.05197132616487455,0.3283208020050125,0.34443189964157706,1132,0.5337105139085337,0.2667844522968198,0.33787465940054495,418,417,0.47368421052631576,0.2607655502392344,0.21052631578947367,11.551558752997602,89.05275779376498,0.4043062200956938,0.06698564593301436,0.19617224880382775,0.7450980392156863,0.14473684210526316
"Turner, Trea",2025,660,2479,609,183,44,44,5,112,2,130,31,7,15,496,0.30049261083743845,0.3515151515151515,0.4482758620689655,0.7997910135841171,0.14778325123152708,0.1696969696969697,0.06666666666666667,0.34710743801652894,0.3471651515151515,1272,0.5131101250504235,0.2531446540880503,0.3092053501180173,496,496,0.4879032258064516,0.22580645161290322,0.2439516129032258,8.879032258064516,89.10241935483872,0.4153225806451613,0.056451612903225805,0.16733870967741934,0.7276490066225165,0.14334470989761092
"Turner, Trea",2026,557,2100,514,127,36,35,4,120,3,87,22,1,17,397,0.24708171206225682,0.2998204667863555,0.39299610894941633,0.6928165757357718,0.14591439688715951,0.21543985637342908,0.06463195691202872,0.2894736842105263,0.30350719424460426,1066,0.5076190476190476,0.27110694183864914,0.34479638009049773,397,397,0.4609571788413098,0.2619647355163728,0.2141057934508816,10.906801007556675,88.47581863979849,0.40302267002518893,0.060453400503778336,0.15869017632241814,0.6912209889001009,0.14744525547445256
"Utley, Chase",2015,282,1060,249,54,22,18,4,35,7,36,12,1,5,221,0.21686746987951808,0.28368794326241137,0.3333333333333333,0.6170212765957447,0.11646586345381524,0.12411347517730496,0.07801418439716312,0.22685185185185186,0.2659892086330935,424,0.4,0.12971698113207547,0.2392857142857143,221,216,0.4343891402714932,0.21266968325791855,0.2579185520361991,14.01388888888889,87.58657407407408,0.2986425339366516,0.02262443438914027,0.19004524886877827,0.5870445344129555,0.06551724137931035
"Valentín, Jesmuel",2018,89,376,79,14,8,8,1,24,1,7,5,1,1,56,0.17721518987341772,0.25842696629213485,0.3037974683544304,0.5622244346465652,0.12658227848101267,0.2696629213483146,0.0898876404494382,0.23636363636363636,0.2499325842696629,152,0.40425531914893614,0.27631578947368424,0.1945945945945946,56,56,0.2857142857142857,0.25,0.3392857142857143,20.357142857142858,84.90714285714286,0.16071428571428573,0.017857142857142856,0.26785714285714285,0.6073298429319371,0.23275862068965517
"Vierling, Matt",2021,76,300,71,23,3,3,1,20,1,17,3,1,2,52,0.323943661971831,0.35526315789473684,0.4788732394366197,0.8341363973313565,0.1549295774647887,0.2631578947368421,0.039473684210526314,0.42,0.3559078947368421,134,0.44666666666666666,0.2462686567164179,0.2676056338028169,52,52,0.5384615384615384,0.17307692307692307,0.2692307692307692,6.230769230769231,91.525,0.5384615384615384,0.038461538461538464,0.21153846153846154,0.6075949367088608,0.15625
"Vierling, Matt",2022,372,1450,338,82,24,24,3,74,6,61,13,2,6,271,0.24260355029585798,0.29380053908355797,0.34615384615384615,0.6399543852374041,0.10355029585798817,0.1989247311827957,0.06451612903225806,0.2878787878787879,0.28206738544474397,648,0.44689655172413795,0.19598765432098766,0.2857142857142857,271,271,0.42435424354243545,0.23247232472324722,0.2693726937269373,11.309963099630997,90.98154981549816,0.47601476014760147,0.04797047970479705,0.14760147601476015,0.6002691790040376,0.11883408071748879
"Wheeler, Zack",2021,73,273,68,11,0,0,0,39,0,9,2,0,0,34,0.16176470588235295,0.16176470588235295,0.19117647058823528,0.3529411764705882,0.02941176470588233,0.5342465753424658,0.0,0.3793103448275862,0.15286764705882352,136,0.4981684981684982,0.3602941176470588,0.43902439024390244,34,34,0.6764705882352942,0.08823529411764706,0.23529411764705882,,,0.14705882352941177,0.0,0.029411764705882353,0.5466666666666666,0.2804878048780488
"Williams, Luke",2021,108,413,98,24,10,10,0,23,0,19,4,0,1,75,0.24489795918367346,0.3148148148148148,0.3163265306122449,0.6311413454270598,0.07142857142857145,0.21296296296296297,0.09259259259259259,0.3108108108108108,0.2832962962962963,192,0.4648910411622276,0.19791666666666666,0.2559241706161137,75,75,0.6,0.14666666666666667,0.17333333333333334,1.32,80.76133333333334,0.25333333333333335,0.0,0.13333333333333333,0.6831683168316832,0.10869565217391304
"Williams, Nick",2017,343,1217,313,90,20,20,6,97,4,60,14,4,12,220,0.28753993610223644,0.33819241982507287,0.4728434504792332,0.8110358703043061,0.18530351437699677,0.282798833819242,0.05830903790087463,0.375,0.3441224489795918,719,0.590797041906327,0.34492350486787204,0.3854660347551343,220,220,0.5,0.2,0.2772727272727273,7.7318181818181815,88.13,0.41363636363636364,0.07727272727272727,0.11818181818181818,0.8151986183074266,0.2754237288135593
"Williams, Nick",2018,446,1704,407,104,30,30,9,111,0,72,12,3,17,296,0.25552825552825553,0.32062780269058294,0.4250614250614251,0.745689227752008,0.16953316953316955,0.24887892376681614,0.06726457399103139,0.3118279569892473,0.32458520179372197,840,0.49295774647887325,0.2702380952380952,0.30164319248826293,296,293,0.4527027027027027,0.22972972972972974,0.27702702702702703,10.406143344709898,88.60273037542662,0.375,0.06756756756756757,0.13851351351351351,0.6903614457831325,0.16230366492146597
"Williams, Nick",2019,112,455,106,16,4,4,2,43,0,10,4,0,2,63,0.1509433962264151,0.19642857142857142,0.24528301886792453,0.441711590296496,0.09433962264150944,0.38392857142857145,0.03571428571428571,0.22950819672131148,0.19326785714285713,241,0.5296703296703297,0.2863070539419087,0.3729508196721312,63,63,0.4126984126984127,0.20634920634920634,0.3492063492063492,10.936507936507937,86.72222222222223,0.30158730158730157,0.06349206349206349,0.19047619047619047,0.7109004739336493,0.16
"Wilson, Weston",2024,102,390,92,25,8,8,1,29,1,14,7,1,3,63,0.2717391304347826,0.3333333333333333,0.4673913043478261,0.8007246376811594,0.19565217391304351,0.28431372549019607,0.0784313725490196,0.36065573770491804,0.34409803921568627,179,0.45897435897435895,0.3407821229050279,0.2766990291262136,63,62,0.3333333333333333,0.2222222222222222,0.2857142857142857,18.919354838709676,90.12096774193549,0.5079365079365079,0.14285714285714285,0.19047619047619047,0.6630434782608695,0.20491803278688525
"Wilson, Weston",2025,125,536,111,22,12,12,1,34,0,13,4,0,5,78,0.1981981981981982,0.28225806451612906,0.36936936936936937,0.6516274338854984,0.17117117117117117,0.272,0.096,0.2361111111111111,0.2876854838709677,236,0.44029850746268656,0.3008474576271186,0.24621212121212122,78,78,0.4230769230769231,0.2692307692307692,0.2564102564102564,13.961538461538462,88.6448717948718,0.41025641025641024,0.10256410256410256,0.21794871794871795,0.6286764705882353,0.2222222222222222
