player_name,batter,game_year,plate_apps,pitches,at_bats,hits,walks,unint_walks,hbp,strikeouts,sf,singles,doubles,triples,hrs,bip,ba,obp,slg,ops,iso,krate,bbrate,babip,woba,swings,whiffs,whiff_rate,chases,ooz,chase_rate,bips,hard_hits,hard_hit_rate,bips_barrel,barrels,barrel_rate,runs_created,rc_per_pa,below_house_floor,in_population
"Miller, Brad",543543,2021,375,1525,331,75,43,43,1,112,0,43,9,3,20,219,0.22658610271903323,0.31733333333333336,0.45317220543806647,0.7705055387713998,0.22658610271903323,0.2986666666666667,0.11466666666666667,0.27638190954773867,0.3314586666666666,700.0,216.0,0.30857142857142855,185.0,760.0,0.24342105263157895,219.0,105.0,0.4794520547945205,219.0,27.0,0.1232876712328767,50,0.13333333333333333,False,True
"Milner, Hoby",571948,2017,2,6,2,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,4.0,3.0,0.75,2.0,2.0,1.0,,,,,,,0,0.0,True,False
"Moniak, Mickey",666160,2020,18,77,14,3,4,4,0,6,0,3,0,0,0,8,0.21428571428571427,0.3888888888888889,0.21428571428571427,0.6031746031746031,0.0,0.3333333333333333,0.2222222222222222,0.375,0.3025,32.0,16.0,0.5,13.0,46.0,0.2826086956521739,8.0,3.0,0.375,8.0,0.0,0.0,0,0.0,True,False
"Moniak, Mickey",666160,2021,36,134,33,3,2,2,0,16,0,2,0,0,1,18,0.09090909090909091,0.14285714285714285,0.18181818181818182,0.3246753246753247,0.09090909090909091,0.4444444444444444,0.05555555555555555,0.125,0.14711428571428573,73.0,30.0,0.410958904109589,28.0,71.0,0.39436619718309857,18.0,7.0,0.3888888888888889,18.0,1.0,0.05555555555555555,3,0.08333333333333333,True,True
"Moniak, Mickey",666160,2022,50,182,46,6,3,3,0,19,0,5,1,0,0,28,0.13043478260869565,0.1836734693877551,0.15217391304347827,0.33584738243123335,0.021739130434782622,0.38,0.06,0.2222222222222222,0.15812244897959185,102.0,35.0,0.3431372549019608,51.0,106.0,0.4811320754716981,28.0,8.0,0.2857142857142857,28.0,1.0,0.03571428571428571,2,0.04,False,True
"Moore, Dylan",664238,2026,15,81,12,0,3,3,0,6,0,0,0,0,0,6,0.0,0.2,0.0,0.2,0.0,0.4,0.2,0.0,0.1396,34.0,10.0,0.29411764705882354,12.0,46.0,0.2608695652173913,6.0,2.0,0.3333333333333333,6.0,0.0,0.0,0,0.0,True,False
"Moore, Matt",519043,2021,20,81,19,0,0,0,0,13,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,36.0,14.0,0.3888888888888889,11.0,32.0,0.34375,7.0,1.0,0.14285714285714285,7.0,0.0,0.0,0,0.0,True,False
"Morgan, Adam",605388,2015,27,93,26,2,0,0,0,12,0,1,1,0,0,15,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.19230769230769232,0.038461538461538464,0.4444444444444444,0.0,0.14285714285714285,0.08219230769230769,45.0,17.0,0.37777777777777777,14.0,44.0,0.3181818181818182,15.0,2.0,0.13333333333333333,15.0,0.0,0.0,1,0.037037037037037035,True,False
"Morgan, Adam",605388,2016,36,124,32,3,1,1,0,11,0,2,1,0,0,24,0.09375,0.12121212121212122,0.125,0.24621212121212122,0.03125,0.3055555555555556,0.027777777777777776,0.14285714285714285,0.11178787878787878,52.0,14.0,0.2692307692307692,23.0,63.0,0.36507936507936506,24.0,0.0,0.0,24.0,0.0,0.0,1,0.027777777777777776,True,True
"Morgan, Adam",605388,2017,3,18,2,1,1,1,0,1,0,1,0,0,0,1,0.5,0.6666666666666666,0.5,1.1666666666666665,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5233333333333333,6.0,1.0,0.16666666666666666,1.0,9.0,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,True,False
"Morrison, Logan",489149,2019,38,156,35,7,3,3,0,10,0,4,1,0,2,25,0.2,0.2631578947368421,0.4,0.6631578947368422,0.2,0.2631578947368421,0.07894736842105263,0.21739130434782608,0.28018421052631576,83.0,20.0,0.24096385542168675,20.0,72.0,0.2777777777777778,25.0,7.0,0.28,25.0,3.0,0.12,4,0.10526315789473684,True,True
"Morton, Charlie",450203,2016,7,22,6,1,0,0,0,3,0,1,0,0,0,4,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.42857142857142855,0.0,0.3333333333333333,0.14633333333333334,13.0,4.0,0.3076923076923077,4.0,8.0,0.5,4.0,0.0,0.0,4.0,0.0,0.0,0,0.0,True,False
"Murray, Colton",605396,2016,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,0.0,0.0,0.0,,,,,,,,,0,0.0,True,False
"Muzziotti, Símon",665922,2022,9,33,7,1,0,0,1,2,0,1,0,0,0,6,0.14285714285714285,0.25,0.14285714285714285,0.39285714285714285,0.0,0.2222222222222222,0.0,0.2,0.2005,14.0,3.0,0.21428571428571427,2.0,16.0,0.125,6.0,1.0,0.16666666666666666,6.0,0.0,0.0,0,0.0,True,False
"Muñoz, Yairo",622168,2022,60,208,57,12,3,3,0,10,0,7,2,0,3,47,0.21052631578947367,0.25,0.40350877192982454,0.6535087719298245,0.19298245614035087,0.16666666666666666,0.05,0.20454545454545456,0.2832166666666666,123.0,32.0,0.2601626016260163,40.0,104.0,0.38461538461538464,47.0,17.0,0.3617021276595745,47.0,2.0,0.0425531914893617,7,0.11666666666666667,False,True
"Nava, Daniel",537953,2017,214,859,183,55,26,26,3,38,2,42,8,1,4,147,0.3005464480874317,0.3925233644859813,0.4207650273224044,0.8132883918083857,0.1202185792349727,0.17757009345794392,0.12149532710280374,0.35664335664335667,0.3567710280373832,355.0,63.0,0.17746478873239438,80.0,418.0,0.19138755980861244,147.0,45.0,0.30612244897959184,147.0,7.0,0.047619047619047616,23,0.10747663551401869,False,True
"Neris, Hector",593576,2015,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,0,0.0,True,False
"Neris, Hector",593576,2018,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,1.0,1.0,0.0,,,,,,,,,0,0.0,True,False
"Neris, Hector",593576,2019,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,0.0,4.0,0.0,,,,,,,0,0.0,True,False
"Neris, Hector",593576,2021,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,1.0,1.0,0.0,,,,,,,,,0,0.0,True,False
"Nicasio, Juan",504379,2019,2,10,2,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.0,1.0,0.2,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,True,False
"Nola, Aaron",605400,2015,26,108,23,2,1,1,0,16,0,2,0,0,0,9,0.08695652173913043,0.125,0.08695652173913043,0.21195652173913043,0.0,0.6153846153846154,0.038461538461538464,0.2857142857142857,0.10204166666666666,40.0,15.0,0.375,9.0,42.0,0.21428571428571427,9.0,3.0,0.3333333333333333,9.0,0.0,0.0,2,0.07692307692307693,True,False
"Nola, Aaron",605400,2016,35,142,30,1,3,3,1,17,0,0,1,0,0,14,0.03333333333333333,0.14705882352941177,0.06666666666666667,0.21372549019607845,0.03333333333333333,0.4857142857142857,0.08571428571428572,0.07692307692307693,0.11870588235294116,46.0,15.0,0.32608695652173914,10.0,56.0,0.17857142857142858,14.0,3.0,0.21428571428571427,14.0,0.0,0.0,0,0.0,True,True
"Nola, Aaron",605400,2017,54,218,48,4,4,4,0,25,0,4,0,0,0,25,0.08333333333333333,0.15384615384615385,0.08333333333333333,0.23717948717948717,0.0,0.46296296296296297,0.07407407407407407,0.17391304347826086,0.12076923076923075,76.0,25.0,0.32894736842105265,10.0,80.0,0.125,25.0,2.0,0.08,25.0,0.0,0.0,1,0.018518518518518517,False,True
"Nola, Aaron",605400,2018,70,264,62,3,1,1,0,36,0,2,1,0,0,33,0.04838709677419355,0.06349206349206349,0.06451612903225806,0.12800819252432155,0.016129032258064516,0.5142857142857142,0.014285714285714285,0.11538461538461539,0.05868253968253968,92.0,22.0,0.2391304347826087,13.0,93.0,0.13978494623655913,33.0,2.0,0.06060606060606061,33.0,0.0,0.0,5,0.07142857142857142,False,True
"Nola, Aaron",605400,2019,70,286,59,7,6,6,0,35,0,5,2,0,0,29,0.11864406779661017,0.2,0.15254237288135594,0.3525423728813559,0.03389830508474577,0.5,0.08571428571428572,0.2916666666666667,0.16806153846153846,66.0,10.0,0.15151515151515152,12.0,125.0,0.096,29.0,6.0,0.20689655172413793,29.0,0.0,0.0,4,0.05714285714285714,False,True
"Nola, Aaron",605400,2021,63,253,49,7,6,6,0,29,1,5,2,0,0,28,0.14285714285714285,0.23214285714285715,0.1836734693877551,0.4158163265306123,0.04081632653061226,0.4603174603174603,0.09523809523809523,0.3333333333333333,0.19698214285714283,83.0,15.0,0.18072289156626506,13.0,102.0,0.12745098039215685,28.0,3.0,0.10714285714285714,28.0,0.0,0.0,4,0.06349206349206349,False,True
"O'Sullivan, Sean",457711,2015,23,99,20,2,1,1,0,10,0,1,1,0,0,12,0.1,0.14285714285714285,0.15,0.2928571428571428,0.04999999999999999,0.43478260869565216,0.043478260869565216,0.2,0.13447619047619047,44.0,12.0,0.2727272727272727,16.0,49.0,0.32653061224489793,12.0,2.0,0.16666666666666666,12.0,0.0,0.0,0,0.0,True,False
"Oberholtzer, Brett",519085,2016,7,26,7,1,0,0,0,2,0,1,0,0,0,5,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2,0.12542857142857142,10.0,2.0,0.2,4.0,12.0,0.3333333333333333,5.0,1.0,0.2,5.0,0.0,0.0,0,0.0,True,False
"Pache, Cristian",665506,2023,105,426,91,21,13,13,0,30,0,11,7,1,2,62,0.23076923076923078,0.3269230769230769,0.3956043956043956,0.7225274725274725,0.1648351648351648,0.2857142857142857,0.12380952380952381,0.3220338983050847,0.31775,200.0,73.0,0.365,56.0,216.0,0.25925925925925924,62.0,29.0,0.46774193548387094,62.0,4.0,0.06451612903225806,12,0.11428571428571428,False,True
"Pache, Cristian",665506,2024,117,496,103,21,13,13,0,42,1,15,5,1,0,62,0.20388349514563106,0.2905982905982906,0.27184466019417475,0.5624429507924653,0.06796116504854369,0.358974358974359,0.1111111111111111,0.3387096774193548,0.2568119658119658,231.0,78.0,0.33766233766233766,57.0,251.0,0.22709163346613545,62.0,28.0,0.45161290322580644,62.0,2.0,0.03225806451612903,10,0.08547008547008547,False,True
"Paredes, Jimmy",517370,2016,150,555,143,31,5,5,0,44,1,20,7,0,4,101,0.21678321678321677,0.24161073825503357,0.34965034965034963,0.5912610879053832,0.13286713286713286,0.29333333333333333,0.03333333333333333,0.28125,0.25348322147651003,320.0,109.0,0.340625,149.0,318.0,0.46855345911949686,101.0,37.0,0.36633663366336633,101.0,10.0,0.09900990099009901,17,0.11333333333333333,False,True
"Parker, Blake",453284,2019,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0,0.0,True,False
"Perkins, Cameron",573088,2017,97,348,88,16,5,5,2,23,2,10,5,0,1,67,0.18181818181818182,0.23711340206185566,0.2727272727272727,0.5098406747891284,0.09090909090909088,0.23711340206185566,0.05154639175257732,0.22727272727272727,0.22495876288659794,159.0,39.0,0.24528301886792453,53.0,182.0,0.29120879120879123,67.0,26.0,0.3880597014925373,67.0,1.0,0.014925373134328358,8,0.08247422680412371,False,True
"Pinto, Ricardo",620982,2017,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,1.0,0.5,0.0,,,,,,,,,0,0.0,True,False
"Pirela, José",517369,2019,19,70,17,4,2,2,0,4,0,2,1,0,1,13,0.23529411764705882,0.3157894736842105,0.47058823529411764,0.7863777089783281,0.23529411764705882,0.21052631578947367,0.10526315789473684,0.25,0.33036842105263153,31.0,9.0,0.2903225806451613,13.0,40.0,0.325,13.0,3.0,0.23076923076923078,13.0,2.0,0.15384615384615385,2,0.10526315789473684,True,False
"Pivetta, Nick",601713,2017,48,171,44,3,0,0,0,21,0,3,0,0,0,27,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.13636363636363635,0.0,0.4375,0.0,0.13043478260869565,0.05979545454545455,92.0,37.0,0.40217391304347827,22.0,62.0,0.3548387096774194,27.0,3.0,0.1111111111111111,27.0,0.0,0.0,1,0.020833333333333332,True,True
"Pivetta, Nick",601713,2018,45,153,40,4,2,2,0,20,0,3,1,0,0,23,0.1,0.14285714285714285,0.125,0.26785714285714285,0.024999999999999994,0.4444444444444444,0.044444444444444446,0.2,0.12540476190476188,66.0,29.0,0.4393939393939394,16.0,53.0,0.3018867924528302,23.0,2.0,0.08695652173913043,23.0,0.0,0.0,1,0.022222222222222223,True,True
"Pivetta, Nick",601713,2019,27,112,25,2,1,1,0,19,0,2,0,0,0,7,0.08,0.11538461538461539,0.08,0.19538461538461538,0.0,0.7037037037037037,0.037037037037037035,0.3333333333333333,0.09346153846153846,41.0,26.0,0.6341463414634146,12.0,49.0,0.24489795918367346,7.0,1.0,0.14285714285714285,7.0,0.0,0.0,0,0.0,True,False
"Plouffe, Trevor",461858,2018,12,51,12,3,0,0,0,6,0,2,0,0,1,6,0.25,0.25,0.5,0.75,0.25,0.5,0.0,0.4,0.3159166666666667,19.0,5.0,0.2631578947368421,7.0,28.0,0.25,6.0,4.0,0.6666666666666666,6.0,2.0,0.3333333333333333,3,0.25,True,False
"Quinn, Roman",596451,2016,69,268,57,15,8,8,2,19,0,11,4,0,0,40,0.2631578947368421,0.373134328358209,0.3333333333333333,0.7064676616915423,0.07017543859649122,0.2753623188405797,0.11594202898550725,0.39473684210526316,0.3223283582089552,121.0,38.0,0.3140495867768595,28.0,133.0,0.21052631578947367,40.0,7.0,0.175,40.0,1.0,0.025,7,0.10144927536231885,False,True
"Quinn, Roman",596451,2018,143,560,131,34,10,10,1,35,0,22,6,4,2,97,0.2595419847328244,0.31690140845070425,0.4122137404580153,0.7291151489087195,0.15267175572519087,0.24475524475524477,0.06993006993006994,0.3404255319148936,0.31574647887323937,273.0,78.0,0.2857142857142857,74.0,285.0,0.2596491228070175,97.0,27.0,0.27835051546391754,97.0,2.0,0.020618556701030927,12,0.08391608391608392,False,True
"Quinn, Roman",596451,2019,122,448,108,23,12,12,1,34,0,15,3,1,4,75,0.21296296296296297,0.2975206611570248,0.37037037037037035,0.6678910315273952,0.15740740740740738,0.2786885245901639,0.09836065573770492,0.2714285714285714,0.28916528925619833,195.0,61.0,0.3128205128205128,50.0,212.0,0.2358490566037736,75.0,27.0,0.36,75.0,4.0,0.05333333333333334,12,0.09836065573770492,False,True
"Quinn, Roman",596451,2020,116,454,108,23,5,5,2,39,0,17,3,1,2,70,0.21296296296296297,0.2608695652173913,0.3148148148148148,0.5756843800322061,0.10185185185185186,0.33620689655172414,0.04310344827586207,0.31343283582089554,0.25384347826086956,236.0,71.0,0.3008474576271186,55.0,203.0,0.270935960591133,70.0,18.0,0.2571428571428571,70.0,2.0,0.02857142857142857,8,0.06896551724137931,False,True
"Quinn, Roman",596451,2021,62,255,52,9,6,6,4,19,0,5,2,2,0,33,0.17307692307692307,0.3064516129032258,0.28846153846153844,0.5949131513647643,0.11538461538461536,0.3064516129032258,0.0967741935483871,0.2727272727272727,0.2750806451612903,103.0,33.0,0.32038834951456313,22.0,130.0,0.16923076923076924,33.0,9.0,0.2727272727272727,33.0,1.0,0.030303030303030304,2,0.03225806451612903,False,True
"Quinn, Roman",596451,2022,40,168,37,6,3,3,0,15,0,5,1,0,0,22,0.16216216216216217,0.225,0.1891891891891892,0.41418918918918923,0.02702702702702703,0.375,0.075,0.2727272727272727,0.1937,77.0,20.0,0.2597402597402597,23.0,84.0,0.27380952380952384,22.0,7.0,0.3181818181818182,22.0,1.0,0.045454545454545456,3,0.075,True,True
"Ramos, Edubray",591693,2016,1,7,0,0,1,1,0,0,0,0,0,0,0,0,,1.0,,,,0.0,1.0,,0.691,1.0,0.0,0.0,0.0,6.0,0.0,,,,,,,0,0.0,True,False
"Ramos, Edubray",591693,2017,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,0.0,,,,,,,,,0,0.0,True,False
"Ramos, Wilson",467092,2018,100,376,89,30,9,9,0,19,2,20,8,1,1,72,0.33707865168539325,0.39,0.48314606741573035,0.8731460674157303,0.1460674157303371,0.19,0.09,0.4084507042253521,0.37395,204.0,50.0,0.24509803921568626,56.0,187.0,0.2994652406417112,72.0,33.0,0.4583333333333333,72.0,2.0,0.027777777777777776,17,0.17,False,True
"Realmuto, J.T.",592663,2019,591,2332,538,148,39,39,5,123,8,84,36,3,25,423,0.275092936802974,0.3254237288135593,0.49256505576208176,0.8179887845756411,0.21747211895910779,0.20812182741116753,0.06598984771573604,0.30904522613065327,0.33980338983050845,1183.0,282.0,0.23837700760777683,396.0,1216.0,0.3256578947368421,423.0,174.0,0.41134751773049644,423.0,37.0,0.08747044917257683,86,0.1455160744500846,False,True
"Realmuto, J.T.",592663,2020,195,742,173,46,16,16,6,48,0,29,6,0,11,125,0.2658959537572254,0.3487179487179487,0.4913294797687861,0.8400474284867347,0.2254335260115607,0.24615384615384617,0.08205128205128205,0.30701754385964913,0.36079999999999995,336.0,100.0,0.2976190476190476,97.0,385.0,0.2519480519480519,125.0,53.0,0.424,125.0,17.0,0.136,34,0.17435897435897435,False,True
"Realmuto, J.T.",592663,2021,532,2096,476,125,43,43,11,129,2,79,25,4,17,349,0.26260504201680673,0.33646616541353386,0.43907563025210083,0.7755417956656347,0.1764705882352941,0.2424812030075188,0.08082706766917293,0.3253012048192771,0.3356766917293233,1038.0,280.0,0.2697495183044316,334.0,1089.0,0.30670339761248855,349.0,156.0,0.4469914040114613,349.0,30.0,0.08595988538681948,76,0.14285714285714285,False,True
"Realmuto, J.T.",592663,2022,633,2476,569,153,46,46,13,143,5,96,27,5,25,431,0.2688927943760984,0.334913112164297,0.46572934973637964,0.8006424619006767,0.19683655536028122,0.2259083728278041,0.07266982622432859,0.31527093596059114,0.3471879936808847,1211.0,319.0,0.2634186622625929,390.0,1253.0,0.3112529928172386,431.0,201.0,0.46635730858468677,431.0,49.0,0.1136890951276102,93,0.14691943127962084,False,True
"Realmuto, J.T.",592663,2023,589,2297,538,136,33,33,10,151,5,76,32,5,23,392,0.2527881040892193,0.3054607508532423,0.4591078066914498,0.7645685575446921,0.20631970260223048,0.2563667232597623,0.05602716468590832,0.3062330623306233,0.3260767918088737,1154.0,309.0,0.26776429809358754,350.0,1157.0,0.3025064822817632,392.0,171.0,0.4362244897959184,392.0,43.0,0.1096938775510204,80,0.13582342954159593,False,True
"Realmuto, J.T.",592663,2024,430,1655,393,101,29,29,7,106,1,68,18,1,14,286,0.25699745547073793,0.3186046511627907,0.41475826972010177,0.7333629208828925,0.15776081424936383,0.24651162790697675,0.06744186046511629,0.3175182481751825,0.32060232558139534,825.0,216.0,0.26181818181818184,242.0,808.0,0.2995049504950495,286.0,132.0,0.46153846153846156,286.0,29.0,0.10139860139860139,50,0.11627906976744186,False,True
"Realmuto, J.T.",592663,2025,566,2259,519,135,34,34,9,132,3,92,28,2,13,390,0.26011560693641617,0.31504424778761064,0.3969171483622351,0.7119613961498457,0.1368015414258189,0.2332155477031802,0.06007067137809187,0.32360742705570295,0.31122300884955756,1101.0,264.0,0.23978201634877383,371.0,1145.0,0.3240174672489083,390.0,180.0,0.46153846153846156,390.0,34.0,0.08717948717948718,57,0.10070671378091872,False,True
"Realmuto, J.T.",592663,2026,354,1391,314,68,26,26,9,75,5,46,14,0,8,243,0.21656050955414013,0.2909604519774011,0.3375796178343949,0.628540069811796,0.12101910828025475,0.211864406779661,0.07344632768361582,0.2542372881355932,0.2813418079096045,658.0,158.0,0.24012158054711247,218.0,717.0,0.30404463040446306,243.0,98.0,0.40329218106995884,243.0,11.0,0.04526748971193416,41,0.11581920903954802,False,True
"Revere, Ben",519184,2015,388,1411,366,109,19,19,1,36,0,89,13,6,1,332,0.2978142076502732,0.33419689119170987,0.3743169398907104,0.7085138310824203,0.07650273224043719,0.09278350515463918,0.04896907216494845,0.3282674772036474,0.3112357512953368,610.0,59.0,0.09672131147540984,221.0,740.0,0.29864864864864865,332.0,41.0,0.12349397590361445,332.0,0.0,0.0,26,0.06701030927835051,False,True
"Reyes, Felix",694025,2026,39,118,39,6,0,0,0,9,0,4,1,0,1,29,0.15384615384615385,0.15384615384615385,0.2564102564102564,0.41025641025641024,0.10256410256410253,0.23076923076923078,0.0,0.1724137931034483,0.1758974358974359,69.0,19.0,0.2753623188405797,37.0,70.0,0.5285714285714286,29.0,8.0,0.27586206896551724,29.0,2.0,0.06896551724137931,2,0.05128205128205128,True,True
"Rincones Jr., Gabriel",687282,2026,89,344,84,14,2,2,2,29,1,8,4,0,2,56,0.16666666666666666,0.20224719101123595,0.2857142857142857,0.48796147672552165,0.11904761904761904,0.3258426966292135,0.02247191011235955,0.2222222222222222,0.21453932584269664,198.0,60.0,0.30303030303030304,83.0,178.0,0.46629213483146065,56.0,20.0,0.35714285714285715,56.0,5.0,0.08928571428571429,7,0.07865168539325842,False,True
"Rodríguez, Sean",446481,2019,139,590,112,25,19,19,3,41,1,16,5,0,4,76,0.22321428571428573,0.34814814814814815,0.375,0.7231481481481481,0.15178571428571427,0.2949640287769784,0.1366906474820144,0.3088235294117647,0.3187555555555555,258.0,88.0,0.34108527131782945,77.0,328.0,0.2347560975609756,76.0,28.0,0.3684210526315789,76.0,4.0,0.05263157894736842,12,0.08633093525179857,False,True
"Rojas, Johan",679032,2023,209,726,192,49,6,6,4,57,0,34,10,3,2,142,0.2552083333333333,0.29207920792079206,0.3697916666666667,0.6618708745874587,0.11458333333333337,0.2727272727272727,0.028708133971291867,0.3533834586466165,0.2884009900990099,400.0,105.0,0.2625,147.0,357.0,0.4117647058823529,142.0,43.0,0.3028169014084507,142.0,3.0,0.02112676056338028,23,0.11004784688995216,False,True
"Rojas, Johan",679032,2024,369,1353,343,83,14,14,4,70,0,65,12,3,3,281,0.24198250728862974,0.27977839335180055,0.3206997084548105,0.600478101806611,0.07871720116618075,0.1897018970189702,0.037940379403794036,0.2962962962962963,0.2654404432132964,662.0,151.0,0.2280966767371601,241.0,673.0,0.35809806835066865,281.0,76.0,0.2704626334519573,281.0,7.0,0.02491103202846975,37,0.1002710027100271,False,True
"Rojas, Johan",679032,2025,172,625,152,34,13,13,0,40,3,28,3,2,1,119,0.2236842105263158,0.27976190476190477,0.2894736842105263,0.5692355889724311,0.06578947368421054,0.23255813953488372,0.0755813953488372,0.2894736842105263,0.2538095238095238,328.0,81.0,0.24695121951219512,120.0,315.0,0.38095238095238093,119.0,42.0,0.35294117647058826,119.0,4.0,0.03361344537815126,19,0.11046511627906977,False,True
"Rosso, Ramón",665759,2021,1,4,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,0.0,0.0,,,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,True,False
"Ruf, Darin",573131,2015,297,1143,268,63,21,21,5,69,3,39,12,0,12,202,0.23507462686567165,0.2996632996632997,0.4141791044776119,0.7138424041409116,0.17910447761194026,0.23232323232323232,0.0707070707070707,0.26842105263157895,0.31053198653198655,551.0,146.0,0.26497277676951,165.0,570.0,0.2894736842105263,202.0,86.0,0.42574257425742573,202.0,16.0,0.07920792079207921,42,0.1414141414141414,False,True
"Ruf, Darin",573131,2016,89,351,83,17,4,4,0,25,1,12,2,0,3,60,0.20481927710843373,0.23863636363636365,0.3373493975903614,0.5759857612267251,0.1325301204819277,0.2808988764044944,0.0449438202247191,0.25,0.24805681818181818,166.0,44.0,0.26506024096385544,55.0,170.0,0.3235294117647059,60.0,24.0,0.4,60.0,5.0,0.08333333333333333,10,0.11235955056179775,False,True
"Ruiz, Carlos",434563,2015,320,1236,284,60,28,26,4,43,1,44,13,1,2,245,0.2112676056338028,0.2902208201892745,0.2852112676056338,0.5754320877949083,0.073943661971831,0.134375,0.0875,0.24166666666666667,0.2588888888888889,509.0,64.0,0.12573673870333987,120.0,567.0,0.21164021164021163,245.0,44.0,0.17959183673469387,245.0,4.0,0.0163265306122449,25,0.078125,False,True
"Ruiz, Carlos",434563,2016,193,828,165,43,24,23,4,28,0,34,6,0,3,137,0.2606060606060606,0.36787564766839376,0.3515151515151515,0.7193907991835453,0.09090909090909088,0.14507772020725387,0.12435233160621761,0.29850746268656714,0.32357291666666665,304.0,37.0,0.12171052631578948,75.0,412.0,0.1820388349514563,137.0,52.0,0.3795620437956204,137.0,6.0,0.043795620437956206,12,0.06217616580310881,False,True
"Rupp, Cameron",519237,2015,299,1138,270,63,24,19,3,71,2,44,9,1,9,201,0.23333333333333334,0.3010033444816054,0.37407407407407406,0.6750774185556794,0.14074074074074072,0.23745819397993312,0.0802675585284281,0.28125,0.29065986394557825,552.0,145.0,0.26268115942028986,158.0,578.0,0.27335640138408307,201.0,71.0,0.35323383084577115,201.0,15.0,0.07462686567164178,31,0.10367892976588629,False,True
"Rupp, Cameron",519237,2016,419,1583,389,98,24,24,5,114,1,55,26,1,16,276,0.2519280205655527,0.3031026252983294,0.4473007712082262,0.7504033965065555,0.1953727506426735,0.2720763723150358,0.057279236276849645,0.3153846153846154,0.3211933174224344,759.0,230.0,0.30303030303030304,230.0,800.0,0.2875,276.0,130.0,0.47101449275362317,276.0,25.0,0.09057971014492754,54,0.1288782816229117,False,True
"Rupp, Cameron",519237,2017,328,1370,295,64,31,31,1,114,1,33,17,0,14,182,0.21694915254237288,0.2926829268292683,0.41694915254237286,0.7096320793716411,0.19999999999999998,0.3475609756097561,0.09451219512195122,0.2976190476190476,0.30430182926829263,624.0,232.0,0.3717948717948718,188.0,716.0,0.26256983240223464,182.0,76.0,0.4175824175824176,182.0,18.0,0.0989010989010989,34,0.10365853658536585,False,True
"Ríos, Yacksel",605441,2017,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,3.0,0.0,,,,,,,0,0.0,True,False
"Ríos, Yacksel",605441,2018,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,0,0.0,True,False
"Sands, Donny",664848,2022,4,17,3,0,1,1,0,1,0,0,0,0,0,2,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.17225,5.0,0.0,0.0,2.0,12.0,0.16666666666666666,2.0,1.0,0.5,2.0,0.0,0.0,0,0.0,True,False
"Santana, Carlos",467793,2018,673,2801,560,128,104,104,1,93,8,74,28,2,24,475,0.22857142857142856,0.3462109955423477,0.4142857142857143,0.760496709828062,0.18571428571428575,0.13818722139673106,0.15453194650817237,0.23059866962305986,0.3334561664190193,1160.0,225.0,0.1939655172413793,304.0,1451.0,0.20951068228807718,475.0,184.0,0.3873684210526316,475.0,33.0,0.06947368421052631,89,0.13224368499257058,False,True
